dataset_key,dataset,repeat,seed,metric,candidate_order_json,validation_scores_json,midranks_json,tie_correction_T,tied_group_count,largest_tie_size,deterministic_selection_order,selected_candidate,selection_tie_break
wine_quality,wine_quality(3.7%),10,52,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.29473684210526313, 0.27906976744186046, 0.3047619047619048, 0.2535211267605634, 0.21052631578947367]","[2.0, 3.0, 1.0, 4.0, 5.0]",0.0,0,1,logreg_C10.0>logreg_C0.1>logreg_C1.0>hgb_d3>hgb_d6,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),10,52,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1548178744891376, 0.19091358811419767, 0.18067318500351526, 0.19897392478285508, 0.17967200223426816]","[5.0, 2.0, 3.0, 1.0, 4.0]",0.0,0,1,hgb_d3>logreg_C1.0>logreg_C10.0>hgb_d6>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),10,52,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.744332991994042, 0.7783234034630423, 0.76785049339043, 0.806460621858127, 0.7971862781604915]","[5.0, 3.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),10,52,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.03410119764313315, -0.03305468644034825, -0.033430942460021144, -0.03384776203473572, -0.035131592355014535]","[4.0, 1.0, 2.0, 3.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d3>logreg_C0.1>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),10,52,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.0059964862110414045, 0.0, 0.0, 0.17368556131721608, 0.2006471398504147]","[5.0, 3.5, 3.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.08244846130021745, 0.08081913356676099, 0.06445720748225231, 0.08270885742711008, 0.10008336874385027]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.22556534949046653, 0.22223470938386902, 0.18411147152193638, 0.2624446610332249, 0.2582814859587903]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.2558139534883721, 0.25287356321839083, 0.21782178217821782, 0.2558139534883721, 0.27956989247311825]","[2.5, 4.0, 5.0, 2.5, 1.0]",6.0,1,2,hgb_d6>logreg_C0.1>hgb_d3>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1376410879301277, 0.13059568890904988, 0.10889240646914894, 0.15737617320353386, 0.20532696210219928]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7428977272727273, 0.7411503427128427, 0.734025523088023, 0.8373692279942281, 0.8273471320346321]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.03690334664382327, -0.036676361948533645, -0.03705395786023331, -0.03583871424332906, -0.033981525611303465]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
wine_quality,wine_quality(3.7%),11,53,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.08052708413404665, 0.057037604614894925, 0.04368557427333249, 0.08084848933440066, 0.17844963378956244]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.008548398572109673, 0.006076405662916499, 0.001424100322802805, 0.011072626696949753, 0.007189627631093261]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.12998048952693533, 0.13280534267668026, 0.08448861387019284, 0.1301273214596483, 0.11178451794960366]","[3.0, 1.0, 5.0, 2.0, 4.0]",0.0,0,1,logreg_C1.0>hgb_d3>logreg_C0.1>hgb_d6>logreg_C10.0,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.18233618233618235, 0.17330210772833723, 0.15483870967741936, 0.1890547263681592, 0.16853932584269662]","[2.0, 3.0, 5.0, 1.0, 4.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>hgb_d6>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.09589101180538329, 0.08853326835596184, 0.08335780875439472, 0.10283932628937659, 0.09495587105368843]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6093501984126983, 0.5894841269841271, 0.5538938492063492, 0.635813492063492, 0.592609126984127]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06923149188431471, -0.0686148824536539, -0.06964871901601113, -0.06729595024180969, -0.06766079774719357]","[4.0, 3.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),0,42,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.012089680192413788, 0.0, -0.020978610623395812, 0.0, 0.0]","[4.0, 2.0, 5.0, 2.0, 2.0]",24.0,1,3,logreg_C1.0>hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.005949736364767206, 0.00048645506663745906, 0.00012684140351892085, 0.008085208529569897, 0.0068776851391150196]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.09876583293168621, 0.0707329151659267, 0.04561654028458772, 0.08293678479321133, 0.07613852604188341]","[1.0, 4.0, 5.0, 2.0, 3.0]",0.0,0,1,logreg_C0.1>hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1642512077294686, 0.15040650406504066, 0.14678899082568808, 0.16161616161616163, 0.1504950495049505]","[1.0, 4.0, 5.0, 2.0, 3.0]",0.0,0,1,logreg_C0.1>hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.08312963891851416, 0.07300884536715892, 0.07519666676647574, 0.09684228920305538, 0.09224511573631808]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5517361111111112, 0.5107142857142857, 0.5251488095238096, 0.5575892857142857, 0.5283730158730158]","[2.0, 5.0, 4.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06869143236899353, -0.0688288766686732, -0.06850316029683996, -0.06801620784667992, -0.06862513927147486]","[4.0, 5.0, 2.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C10.0>hgb_d6>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),1,43,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.012259725232445276, 0.006943012872830988, 0.0045864204483237496, 0.011042136353065635, 0.011382744562449962]","[1.0, 4.0, 5.0, 3.0, 2.0]",0.0,0,1,logreg_C0.1>hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.14501763728891323, 0.1137801217048172, 0.14080533571110118, 0.12168274446353593, 0.10734967565486359]","[1.0, 4.0, 2.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>hgb_d3>logreg_C1.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.19480519480519481, 0.182648401826484, 0.19636363636363635, 0.1926605504587156, 0.1834862385321101]","[2.0, 5.0, 1.0, 3.0, 4.0]",0.0,0,1,logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6>logreg_C1.0,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0993165075013008, 0.10021350475909685, 0.1059187581710203, 0.11404261126520297, 0.10623098241304599]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6337797619047619, 0.6236359126984127, 0.6599454365079365, 0.6204861111111112, 0.6153025793650794]","[2.0, 3.0, 1.0, 4.0, 5.0]",0.0,0,1,logreg_C10.0>logreg_C0.1>logreg_C1.0>hgb_d3>hgb_d6,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06727959710696031, -0.06750815405293004, -0.06763932252990837, -0.06717478995561474, -0.06728920810043795]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),2,44,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0009811599570247475, -0.0062116603956826645, -0.002498394165334061, -0.0030319487085920887, -0.0032505924170381497]","[1.0, 5.0, 2.0, 3.0, 4.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6>logreg_C1.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.07991458341708611, 0.035613765252111074, 0.024092139328961697, 0.06280752980037115, 0.06304072384595336]","[1.0, 4.0, 5.0, 3.0, 2.0]",0.0,0,1,logreg_C0.1>hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.15602836879432624, 0.14285714285714285, 0.136, 0.1455223880597015, 0.15130023640661938]","[1.0, 4.0, 5.0, 3.0, 2.0]",0.0,0,1,logreg_C0.1>hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.07184699535672201, 0.07057379812730179, 0.07558929617232711, 0.06466067862866544, 0.06673866353676608]","[2.0, 3.0, 1.0, 5.0, 4.0]",0.0,0,1,logreg_C10.0>logreg_C0.1>logreg_C1.0>hgb_d6>hgb_d3,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5123263888888889, 0.4645089285714286, 0.4889136904761905, 0.4591517857142857, 0.48033234126984126]","[1.0, 4.0, 2.0, 5.0, 3.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>hgb_d6>logreg_C1.0>hgb_d3,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06976354531784716, -0.07061339489451364, -0.06991128996904161, -0.06906001531374162, -0.06963542520773165]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),3,45,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.02458102183083112, 0.013258935493396764, 0.013855859762331809, 0.006218462354778339, 0.006124631186763641]","[1.0, 3.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>logreg_C1.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.11659805435037526, 0.09574936813769877, 0.06296516275734756, 0.08506738608116611, 0.06438005420030285]","[1.0, 2.0, 5.0, 3.0, 4.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>hgb_d3>hgb_d6>logreg_C10.0,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.19444444444444445, 0.18072289156626506, 0.15841584158415842, 0.17194570135746606, 0.14814814814814814]","[1.0, 2.0, 4.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>hgb_d3>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.11317508190167132, 0.10159381414290578, 0.11269089137738642, 0.09807126621002892, 0.0868026297484785]","[1.0, 3.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>logreg_C1.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6214285714285714, 0.5812499999999999, 0.5429563492063492, 0.5555555555555556, 0.5368055555555555]","[1.0, 2.0, 4.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>hgb_d3>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06805796443410428, -0.06798036678713357, -0.06777153184146871, -0.06844345220510535, -0.06817360189260949]","[3.0, 2.0, 1.0, 5.0, 4.0]",0.0,0,1,logreg_C10.0>logreg_C1.0>logreg_C0.1>hgb_d6>hgb_d3,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),4,46,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.05819143739626464, 0.0, 0.09925629856005272, 0.0, 0.0]","[2.0, 4.0, 1.0, 4.0, 4.0]",24.0,1,3,logreg_C10.0>logreg_C0.1>logreg_C1.0>hgb_d3>hgb_d6,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.005573532345830522, 0.0034384360389293814, 0.0037737241967697307, 0.005233207357731673, 0.02355220230810333]","[2.0, 5.0, 4.0, 3.0, 1.0]",0.0,0,1,hgb_d6>logreg_C0.1>hgb_d3>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.08724265588447212, 0.057159644316457814, 0.08551579430331752, 0.09507064077756873, 0.17255486503730894]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.15566037735849056, 0.15058823529411763, 0.1693121693121693, 0.1791044776119403, 0.18181818181818182]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.08700974718783315, 0.08480666216003745, 0.09622110093147818, 0.09226577149692232, 0.16185445957621306]","[4.0, 5.0, 2.0, 3.0, 1.0]",0.0,0,1,hgb_d6>logreg_C10.0>hgb_d3>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.565625, 0.5356894841269841, 0.5212053571428571, 0.5841517857142857, 0.6081845238095238]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.06862229353244965, -0.06869492151050162, -0.06866489658158346, -0.0678787422070545, -0.06605659308218693]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),5,47,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),6,48,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.017663518525579968, 0.017964794891650215, 0.009749217303520408, 0.0027338812727180023, 0.008459124373008213]","[2.0, 1.0, 3.0, 5.0, 4.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d6>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),6,48,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.14733361792484617, 0.12915531998758967, 0.09328318718124143, 0.09061004703659373, 0.09298828045936486]","[1.0, 2.0, 3.0, 5.0, 4.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
yeast_ml8,yeast_ml8(7.4%),6,48,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.20833333333333334, 0.18666666666666668, 0.1681159420289855, 0.150093808630394, 0.1619047619047619]","[1.0, 2.0, 3.0, 5.0, 4.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
